cohort_name,AUC,AUC_train,AUPRC,decision_threshold,acc_thr,accuracy_train,precision_train,recall_train,f1_train,TP,TN,FP,FN,0: precision,0: recall,0: f1_score,0: support,1: precision,1: recall,1: f1_score,1: support,macro-avg: precision,macro-avg: recall,macro-avg: f1_score,macro-avg: support,weighted-avg: precision,weighted-avg: recall,weighted-avg: f1_score,weighted-avg: support,accuracy,balanced_accuracy,success_rate,duration,iteration,Specificity
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.25_0.25_0.8065,0.9704264473612548,0.9783577446085971,0.9475162986629249,0.5241442322731018,0.9166666666666666,0.9223809523809524,0.9372529644268774,0.9050572519083969,0.9208737864077668,422,403,24,51,0.8876651982378855,0.9437939110070258,0.9148694665153235,427,0.9461883408071748,0.8921775898520085,0.9183895538628944,473,0.9169267695225302,0.9179857504295171,0.916629510189109,900,0.9184223609437453,0.9166666666666666,0.9167194679768803,900,0.9166666666666666,0.9179857504295171,0,0.243,29.0,0.9437939110070258
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.25_0.5_0.6575,0.9533497383287701,0.9787835964937741,0.9195632271305465,0.6526812314987183,0.8811111111111111,0.9221428571428572,0.9337910740559098,0.9083969465648855,0.9209189842805321,411,382,45,62,0.8603603603603603,0.8946135831381733,0.8771526980482204,427,0.9013157894736842,0.86892177589852,0.8848223896663079,473,0.8808380749170223,0.8817676795183467,0.8809875438572641,900,0.8818847136610294,0.8811111111111111,0.8811835470875041,900,0.8811111111111111,0.8817676795183467,0,0.25,34.0,0.8946135831381733
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.25_0_0.85967,0.9761351877249704,0.98021217310539,0.9499693621019697,0.49023813009262085,0.9277777777777778,0.9297619047619048,0.9399120664386907,0.9179389312977099,0.9287955587738354,439,396,31,34,0.9209302325581395,0.927400468384075,0.9241540256709452,427,0.9340425531914893,0.9281183932346723,0.9310710498409331,473,0.9274863928748145,0.9277594308093736,0.9276125377559392,900,0.9278214855132223,0.9277777777777778,0.9277893061513944,900,0.9277777777777778,0.9277594308093736,0,0.105,17.0,0.927400468384075
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.5_0.1_0.8135,0.957815726020072,0.9618991814936291,0.9295117639058889,0.4071233868598938,0.9,0.8907142857142857,0.8844527947393143,0.8983778625954199,0.8913609467455622,429,381,46,44,0.8964705882352941,0.892271662763466,0.8943661971830986,427,0.9031578947368422,0.9069767441860465,0.9050632911392406,473,0.8998142414860681,0.8996242034747562,0.8997147441611696,900,0.8999851393188855,0.9,0.8999881143400487,900,0.9,0.8996242034747562,0,0.17,21.0,0.892271662763466
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.5_0.25_0.71033,0.9566967534943135,0.9609823981220793,0.9255313391656157,0.46349966526031494,0.8933333333333333,0.8952380952380953,0.899228543876567,0.8897900763358778,0.8944844124700239,424,380,47,49,0.8857808857808858,0.8899297423887588,0.8878504672897197,427,0.9002123142250531,0.8964059196617337,0.8983050847457626,473,0.8929966000029694,0.8931678310252462,0.8930777760177412,900,0.8933654031743203,0.8933333333333333,0.8933449495749511,900,0.8933333333333333,0.8931678310252462,0,0.171,22.0,0.8899297423887588
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.5_0.5_0.789,0.9570779963460101,0.9667173395640438,0.9315899580285256,0.4717783033847809,0.8966666666666666,0.9011904761904762,0.8936768149882904,0.9103053435114504,0.9019144410304892,416,391,36,57,0.8727678571428571,0.9156908665105387,0.8937142857142857,427,0.9203539823008849,0.879492600422833,0.8994594594594595,473,0.896560919721871,0.8975917334666859,0.8965868725868726,900,0.8977770095870208,0.8966666666666666,0.8967336936936936,900,0.8966666666666666,0.8975917334666859,0,0.298,38.0,0.9156908665105387
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.5_0_0.83433,0.9721742230320194,0.9642388725219864,0.9358627076776724,0.44710126519203186,0.9111111111111111,0.9011904761904762,0.8996671421778412,0.9026717557251909,0.9011669445105976,438,382,45,35,0.9160671462829736,0.8946135831381733,0.9052132701421801,427,0.906832298136646,0.9260042283298098,0.9163179916317993,473,0.9114497222098098,0.9103089057339915,0.9107656308869897,900,0.9112137205349591,0.9111111111111111,0.9110494182139466,900,0.9111111111111111,0.9103089057339915,0,0.109,17.0,0.8946135831381733
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.75_0.1_0.86733,0.9447148352981368,0.9421528513482135,0.9124674959912574,0.40856796503067017,0.8722222222222222,0.8659523809523809,0.8620689655172413,0.870706106870229,0.866366009969143,409,376,51,64,0.8545454545454545,0.8805620608899297,0.867358708189158,427,0.8891304347826087,0.864693446088795,0.8767416934619507,473,0.8718379446640316,0.8726277534893623,0.8720502008255544,900,0.87272178304787,0.8722222222222222,0.8722899882269702,900,0.8722222222222222,0.8726277534893623,0,0.183,22.0,0.8805620608899297
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.75_0.25_0.8835,0.9347926187422946,0.9498676185673237,0.9009267089499648,0.3419867157936096,0.8633333333333333,0.8723809523809524,0.851668169522092,0.9012404580152672,0.8757533611497451,425,352,75,48,0.88,0.8243559718969555,0.8512696493349456,427,0.85,0.8985200845665962,0.8735868448098664,473,0.865,0.8614380282317758,0.8624282470724061,900,0.8642333333333333,0.8633333333333333,0.8629985754012096,900,0.8633333333333333,0.8614380282317758,0,0.211,32.0,0.8243559718969555
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.75_0.5_0.96883,0.9387139737883161,0.9462799638275332,0.9024140146690739,0.4805344343185425,0.8644444444444445,0.8811904761904762,0.8588764044943821,0.9117366412213741,0.8845174728072207,422,356,71,51,0.8746928746928747,0.8337236533957846,0.853717026378897,427,0.8559837728194726,0.8921775898520085,0.8737060041407868,473,0.8653383237561736,0.8629506216238965,0.8637115152598419,900,0.8648602022638534,0.8644444444444445,0.8642223446915346,900,0.8644444444444445,0.8629506216238965,0,0.298,30.0,0.8337236533957846
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1.75_0_0.86933,0.9395160691386387,0.949572379400923,0.9146020162397299,0.6658886075019836,0.8622222222222222,0.8671428571428571,0.9060190073917634,0.8187022900763359,0.8601503759398497,382,394,33,91,0.8123711340206186,0.9227166276346604,0.8640350877192984,427,0.9204819277108434,0.8076109936575053,0.8603603603603605,473,0.866426530865731,0.8651638106460828,0.8621977240398294,900,0.8691893622600366,0.8622222222222222,0.8621038143406565,900,0.8622222222222222,0.8651638106460828,0,0.113,18.0,0.9227166276346604
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1_0.1_0.625,0.9902213684142773,0.98722807157577,0.9712631234744349,0.5585752129554749,0.9555555555555556,0.945,0.9520116335433835,0.9370229007633588,0.9444578023563357,448,412,15,25,0.9427917620137299,0.9648711943793911,0.9537037037037037,427,0.9676025917926566,0.9471458773784355,0.9572649572649572,473,0.9551971769031933,0.9560085358789132,0.9554843304843305,900,0.9558312314419881,0.9555555555555556,0.9555753402975625,900,0.9555555555555556,0.9560085358789132,0,0.169,23.0,0.9648711943793911
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1_0.25_0.46133,0.9871021087185785,0.9887806849185847,0.9567188623018759,0.20681773126125336,0.9466666666666667,0.9357142857142857,0.900438596491228,0.9794847328244275,0.9382998171846435,464,388,39,9,0.9773299748110831,0.9086651053864169,0.9417475728155339,427,0.9224652087475149,0.9809725158562368,0.9508196721311475,473,0.949897591779299,0.9448188106213269,0.9462836224733406,900,0.9484954922021188,0.9466666666666667,0.9465154650114064,900,0.9466666666666667,0.9448188106213269,0,0.205,26.0,0.9086651053864169
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1_0.5_0.45667,0.9724613929722583,0.9897630014077148,0.9409674718363547,0.4432573914527893,0.92,0.9502380952380952,0.9435825105782792,0.9575381679389313,0.9505091167416528,445,383,44,28,0.9318734793187348,0.8969555035128806,0.9140811455847255,427,0.9100204498977505,0.9408033826638478,0.9251559251559252,473,0.9209469646082427,0.9188794430883642,0.9196185353703253,900,0.9203884983008175,0.92,0.9199015575149226,900,0.92,0.9188794430883642,0,0.251,33.0,0.8969555035128806
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_1_0_0.69183,0.9887558114778854,0.9907518938844223,0.9614253458058342,0.2931198179721832,0.9477777777777778,0.9473809523809524,0.9306384933394579,0.9666030534351145,0.9482798970278493,454,399,28,19,0.9545454545454546,0.9344262295081968,0.9443786982248521,427,0.941908713692946,0.959830866807611,0.9507853403141361,473,0.9482270841192003,0.9471285481579039,0.9475820192694941,900,0.9479041451863028,0.9477777777777778,0.9477457445673314,900,0.9477777777777778,0.9471285481579039,0,0.13,17.0,0.9344262295081968
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_2_0.1_0.87633,0.9301335340222111,0.9340288989710621,0.9010252980160365,0.5201964974403381,0.8555555555555555,0.8554761904761905,0.861934856587263,0.8458969465648855,0.8538405971586804,400,370,57,73,0.835214446952596,0.8665105386416861,0.850574712643678,427,0.87527352297593,0.8456659619450317,0.860215053763441,473,0.855243984964263,0.8560882502933589,0.8553948832035595,900,0.8562677169070816,0.8555555555555555,0.8556412474766201,900,0.8555555555555555,0.8560882502933589,0,0.188,22.0,0.8665105386416861
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_2_0.25_0.92883,0.9300196562872887,0.9388083947696864,0.8965580782963439,0.4001159071922302,0.8555555555555555,0.8626190476190476,0.8438207333635129,0.8893129770992366,0.8659698025551684,417,353,74,56,0.863080684596577,0.8266978922716628,0.8444976076555024,427,0.8492871690427699,0.8816067653276956,0.8651452282157677,473,0.8561839268196735,0.8541523287996792,0.854821417935635,900,0.8558314258666316,0.8555555555555555,0.855349079349953,900,0.8555555555555555,0.8541523287996792,0,0.217,30.0,0.8266978922716628
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_2_0.5_0.9605,0.9111209034960466,0.9333811641947001,0.8898150225558863,0.524312436580658,0.8455555555555555,0.8576190476190476,0.8467592592592592,0.8726145038167938,0.8594924812030074,412,349,78,61,0.8512195121951219,0.8173302107728337,0.8339307048984468,427,0.8408163265306122,0.8710359408033826,0.8556593977154724,473,0.8460179193628671,0.8441830757881081,0.8447950513069595,900,0.8457520601736629,0.8455555555555555,0.8453503401233946,900,0.8455555555555555,0.8441830757881081,0,0.244,29.0,0.8173302107728337
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.25_2_0_0.90333,0.950755306454887,0.9354675663222362,0.9196888289470487,0.4352254271507263,0.8833333333333333,0.86,0.8600764087870105,0.8592557251908397,0.8596658711217183,416,379,48,57,0.8692660550458715,0.8875878220140515,0.8783314020857473,427,0.896551724137931,0.879492600422833,0.887940234791889,473,0.8829088895919013,0.8835402112184423,0.8831358184388182,900,0.8836061900242539,0.8833333333333333,0.883381377496864,900,0.8833333333333333,0.8835402112184423,0,0.119,17.0,0.8875878220140515
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.25_0.1_0,1.0,1.0,1.0,0.7805513739585876,1.0,1.0,1.0,1.0,1.0,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.129,18.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.25_0.25_0,1.0,1.0,1.0,0.7712793946266174,1.0,0.9995238095238095,1.0,0.9990458015267175,0.9995226730310262,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.248,27.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.25_0.5_0,0.9999801951765352,0.9999850339593068,0.998945147679325,0.5701953768730164,0.9988888888888889,0.9978571428571429,0.9980906921241051,0.9976145038167938,0.9978525411596277,473,426,1,0,1.0,0.9976580796252927,0.9988276670574443,427,0.9978902953586498,1.0,0.9989440337909187,473,0.998945147679325,0.9988290398126464,0.9988858504241815,900,0.9988912330051571,0.9988888888888889,0.9988888242407037,900,0.9988888888888889,0.9988290398126464,1,0.408,39.0,0.9976580796252927
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.25_0_0,1.0,1.0,1.0,0.9992014765739441,1.0,0.9988095238095238,1.0,0.9976145038167938,0.9988058275614998,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.113,15.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.5_0.1_0.0035,1.0,0.9999979591762691,1.0,0.47728636860847473,1.0,0.9992857142857143,0.9995226730310263,0.9990458015267175,0.9992841803865425,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.213,31.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.5_0.25_0,0.9999653415589367,1.0,0.9984954193093728,0.8236702680587769,0.9966666666666667,0.9971428571428571,1.0,0.9942748091603053,0.9971291866028708,470,427,0,3,0.9930232558139535,1.0,0.9964994165694282,427,1.0,0.9936575052854123,0.9968186638388122,473,0.9965116279069768,0.9968287526427062,0.9966590402041202,900,0.9966899224806202,0.9966666666666667,0.996667198745449,900,0.9966666666666667,0.9968287526427062,1,0.236,30.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.5_0.5_0.00633,0.9995840987072402,0.9999721087423447,0.9927076380301479,0.46546489000320435,0.9911111111111112,0.9957142857142857,0.9924170616113744,0.9990458015267175,0.9957203994293866,471,421,6,2,0.9952718676122931,0.9859484777517564,0.9905882352941177,427,0.9874213836477987,0.9957716701902748,0.991578947368421,473,0.9913466256300459,0.9908600739710156,0.9910835913312693,900,0.9911460021509533,0.9911111111111112,0.9911089095287238,900,0.9911111111111112,0.9908600739710156,1,0.318,38.0,0.9859484777517564
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.5_0_0.006,1.0,0.9999920634632689,1.0,0.8750490546226501,1.0,0.9983333333333333,0.9995217599234816,0.9971374045801527,0.9983281585860998,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.142,17.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.75_0.1_0.085,0.9990444172678256,0.9992580471947291,0.9963767752415762,0.41749677062034607,0.9944444444444445,0.9871428571428571,0.9848053181386515,0.9895038167938931,0.9871489766777725,470,425,2,3,0.9929906542056075,0.9953161592505855,0.9941520467836257,427,0.9957627118644068,0.9936575052854123,0.9947089947089949,473,0.9943766830350071,0.9944868322679989,0.9944305207463102,900,0.9944475245085098,0.9944444444444445,0.9944447538599586,900,0.9944444444444445,0.9944868322679989,1,0.199,29.0,0.9953161592505855
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.75_0.25_0.2495,0.9977372989191517,0.999262355600383,0.9901557675230012,0.5460455417633057,0.9844444444444445,0.9885714285714285,0.9946859903381643,0.9823473282442748,0.9884781565050409,464,422,5,9,0.9791183294663574,0.9882903981264637,0.9836829836829838,427,0.9893390191897654,0.9809725158562368,0.9851380042462844,473,0.9842286743280614,0.9846314569913502,0.9844104939646341,900,0.984489869732104,0.9844444444444445,0.984447677823474,900,0.9844444444444445,0.9846314569913502,0,0.252,28.0,0.9882903981264637
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.75_0.5_0.10633,0.9955439147204301,0.9991360512872609,0.9854678938300059,0.5788809061050415,0.9766666666666667,0.9852380952380952,0.9861376673040153,0.9842557251908397,0.9851957975167145,459,420,7,14,0.967741935483871,0.9836065573770492,0.975609756097561,427,0.9849785407725322,0.9704016913319239,0.977635782747604,473,0.9763602381282016,0.9770041243544865,0.9766227694225824,900,0.9768007291522453,0.9766666666666667,0.9766745456591946,900,0.9766666666666667,0.9770041243544865,0,0.202,33.0,0.9836065573770492
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_0.75_0_0.13317,0.99968807403043,0.9995002249441267,0.9963767752415762,0.4182102680206299,0.9944444444444445,0.9892857142857143,0.9894988066825776,0.9890267175572519,0.9892627057981389,470,425,2,3,0.9929906542056075,0.9953161592505855,0.9941520467836257,427,0.9957627118644068,0.9936575052854123,0.9947089947089949,473,0.9943766830350071,0.9944868322679989,0.9944305207463102,900,0.9944475245085098,0.9944444444444445,0.9944447538599586,900,0.9944444444444445,0.9944868322679989,1,0.115,17.0,0.9953161592505855
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.25_0.1_0.57967,0.9899688569151016,0.9883457627057152,0.9699198842772894,0.49042102694511414,0.9577777777777777,0.945952380952381,0.9426811937470393,0.9494274809160306,0.9460423104349894,455,407,20,18,0.9576470588235294,0.9531615925058547,0.9553990610328639,427,0.9578947368421052,0.9619450317124736,0.959915611814346,473,0.9577708978328173,0.9575533121091642,0.957657336423605,900,0.957777227382181,0.9577777777777777,0.9577727593880206,900,0.9577777777777777,0.9575533121091642,0,0.182,26.0,0.9531615925058547
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.25_0.25_0.792,0.9873001569532259,0.9895376037645489,0.9696816829706478,0.4508703649044037,0.9533333333333334,0.950952380952381,0.9504289799809342,0.9513358778625954,0.9508822126847878,447,411,16,26,0.9405034324942791,0.9625292740046838,0.9513888888888888,427,0.9654427645788337,0.945031712473573,0.9551282051282051,473,0.9529730985365564,0.9537804932391284,0.953258547008547,900,0.9536104370231617,0.9533333333333334,0.9533541073124406,900,0.9533333333333334,0.9537804932391284,0,0.273,39.0,0.9625292740046838
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.25_0.5_0.748,0.9808932965623778,0.9870253497518358,0.9568111708210059,0.5720066428184509,0.9322222222222222,0.9430952380952381,0.953590620420127,0.9312977099236641,0.9423123340574463,433,406,21,40,0.9103139013452914,0.9508196721311475,0.9301260022909507,427,0.9537444933920705,0.9154334038054969,0.9341963322545846,473,0.932029197368681,0.9331265379683222,0.9321611672727677,900,0.9331390902765432,0.9322222222222222,0.9322651868162828,900,0.9322222222222222,0.9331265379683222,0,0.246,33.0,0.9508196721311475
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.25_0_0.708,0.9861366235746716,0.984805160290831,0.9568087319201862,0.35236090421676636,0.9411111111111111,0.9383333333333334,0.9306141584622597,0.9470419847328244,0.938756207141168,451,396,31,22,0.9473684210526315,0.927400468384075,0.9372781065088758,427,0.9356846473029046,0.9534883720930233,0.944502617801047,473,0.9415265341777681,0.9404444202385491,0.9408903621549614,900,0.9412279488486084,0.9411111111111111,0.9410749885546503,900,0.9411111111111111,0.9404444202385491,0,0.146,19.0,0.927400468384075
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.5_0.1_0.7195,0.9741992662312906,0.9808596811235597,0.9475755041488902,0.5026639103889465,0.9277777777777778,0.9333333333333333,0.9373795761078998,0.9284351145038168,0.9328859060402684,445,390,37,28,0.9330143540669856,0.9133489461358314,0.9230769230769231,427,0.9232365145228216,0.9408033826638478,0.9319371727748691,473,0.9281254342949037,0.9270761643998395,0.9275070479258961,900,0.9278755561732194,0.9277777777777778,0.9277334765292881,900,0.9277777777777778,0.9270761643998395,0,0.204,31.0,0.9133489461358314
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.5_0.25_0.73217,0.9771848433686025,0.9815094567236525,0.9525327680534206,0.40871891379356384,0.9311111111111111,0.9319047619047619,0.9225023342670402,0.9427480916030534,0.9325153374233129,440,398,29,33,0.9234338747099768,0.9320843091334895,0.9277389277389277,427,0.9381663113006397,0.9302325581395349,0.9341825902335457,473,0.9308000930053082,0.9311584336365122,0.9309607589862368,900,0.9311765886070696,0.9311111111111111,0.9311254303610992,900,0.9311111111111111,0.9311584336365122,0,0.22,26.0,0.9320843091334895
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.5_0.5_0.822,0.9673963093711473,0.9817550358459352,0.9379950669485554,0.4377725124359131,0.9144444444444444,0.9333333333333333,0.932793136320305,0.9336832061068703,0.933237958989032,440,383,44,33,0.9206730769230769,0.8969555035128806,0.9086595492289441,427,0.9090909090909091,0.9302325581395349,0.9195402298850575,473,0.9148819930069929,0.9135940308262077,0.9140998895570007,900,0.9145860042735042,0.9144444444444444,0.9143779513959902,900,0.9144444444444444,0.9135940308262077,0,0.237,32.0,0.8969555035128806
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.5_0_0.69033,0.9812002713260815,0.9778584230691086,0.9484040054178599,0.4207659661769867,0.9255555555555556,0.9214285714285714,0.905045871559633,0.9413167938931297,0.9228250701590271,438,395,32,35,0.9186046511627907,0.9250585480093677,0.9218203033838973,427,0.9319148936170213,0.9260042283298098,0.9289501590668081,473,0.925259772389906,0.9255313881695888,0.9253852312253528,900,0.925599923030403,0.9255555555555556,0.9255674386483604,900,0.9255555555555556,0.9255313881695888,0,0.166,20.0,0.9250585480093677
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.75_0.1_0.81,0.9623856890345643,0.9664693794807419,0.9317271108797553,0.4541102945804596,0.9,0.9016666666666666,0.8978723404255319,0.9060114503816794,0.9019235336024698,423,387,40,50,0.88558352402746,0.9063231850117096,0.8958333333333334,427,0.9136069114470843,0.8942917547568711,0.9038461538461539,473,0.8995952177372721,0.9003074698842903,0.8998397435897436,900,0.9003113709713292,0.9,0.9000445156695158,900,0.9,0.9003074698842903,0,0.168,26.0,0.9063231850117096
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.75_0.25_0.874,0.9604695723643493,0.9629551943952631,0.933391312704209,0.40700826048851013,0.9077777777777778,0.8942857142857142,0.88347260909935,0.9079198473282443,0.8955294117647058,437,380,47,36,0.9134615384615384,0.8899297423887588,0.9015421115065243,427,0.9028925619834711,0.9238900634249472,0.9132706374085685,473,0.9081770502225048,0.906909902906853,0.9074063744575465,900,0.9079069541569541,0.9077777777777778,0.9077061034528209,900,0.9077777777777778,0.906909902906853,0,0.221,25.0,0.8899297423887588
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.75_0.5_0.85383,0.9352976417406459,0.9679393394624561,0.9059219221615009,0.42156440019607544,0.8666666666666667,0.9019047619047619,0.8809954751131222,0.9289122137404581,0.9043195541105433,415,365,62,58,0.8628841607565012,0.8548009367681498,0.8588235294117647,427,0.870020964360587,0.8773784355179705,0.8736842105263157,473,0.8664525625585441,0.8660896861430601,0.8662538699690402,900,0.8666349475395374,0.8666666666666667,0.8666336429308565,900,0.8666666666666667,0.8660896861430601,0,0.23,31.0,0.8548009367681498
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1.75_0_0.757,0.9616380569487699,0.9667039608306969,0.9326200808575349,0.5236914753913879,0.9044444444444445,0.8961904761904762,0.907262021589794,0.8821564885496184,0.8945331398161588,431,383,44,42,0.9011764705882352,0.8969555035128806,0.8990610328638496,427,0.9073684210526316,0.9112050739957717,0.9092827004219408,473,0.9042724458204334,0.9040802887543261,0.9041718666428953,900,0.9044306845545235,0.9044444444444445,0.9044330870360464,900,0.9044444444444445,0.9040802887543261,0,0.112,18.0,0.8969555035128806
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1_0.1_0.40467,0.9919344856439786,0.9943886417728499,0.9732905161552096,0.26499974727630615,0.9655555555555555,0.9671428571428572,0.9557728119180633,0.9794847328244275,0.9674835061262961,463,406,21,10,0.9759615384615384,0.9508196721311475,0.9632265717674969,427,0.9566115702479339,0.9788583509513742,0.96760710553814,473,0.9662865543547361,0.9648390115412608,0.9654168386528185,900,0.9657920551670551,0.9655555555555555,0.9655287856269572,900,0.9655555555555555,0.9648390115412608,0,0.182,20.0,0.9508196721311475
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1_0.25_0.52283,0.9939941872843131,0.9963192610222622,0.9786430319701138,0.5850845575332642,0.9666666666666667,0.9721428571428572,0.9876786594381469,0.9561068702290076,0.9716363636363636,454,416,11,19,0.9563218390804598,0.9742388758782201,0.9651972157772621,427,0.9763440860215054,0.959830866807611,0.9680170575692963,473,0.9663329625509826,0.9670348713429155,0.9666071366732792,900,0.9668446421950314,0.9666666666666667,0.9666791992968534,900,0.9666666666666667,0.9670348713429155,0,0.243,32.0,0.9742388758782201
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1_0.5_0.29383,0.9917166325858663,0.9960822987112878,0.9749515670567769,0.659430205821991,0.9588888888888889,0.9673809523809523,0.9832264430192402,0.9508587786259542,0.9667717681300024,447,416,11,26,0.9411764705882353,0.9742388758782201,0.9574223245109321,427,0.9759825327510917,0.945031712473573,0.9602577873254565,473,0.9585795016696634,0.9596352941758965,0.9588400559181943,900,0.9594689899249365,0.9588888888888889,0.9589125177456767,900,0.9588888888888889,0.9596352941758965,0,0.258,31.0,0.9742388758782201
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_1_0_0.39633,0.994726965752509,0.9965804864598148,0.9776147676998076,0.5125235319137573,0.9666666666666667,0.9721428571428572,0.9736716132120632,0.9704198473282443,0.9720430107526882,456,414,13,17,0.9605568445475638,0.9695550351288056,0.965034965034965,427,0.9722814498933902,0.9640591966173362,0.9681528662420382,473,0.9664191472204771,0.9668071158730709,0.9665939156385016,900,0.9667187760237592,0.9666666666666667,0.9666735953360157,900,0.9666666666666667,0.9668071158730709,0,0.133,18.0,0.9695550351288056
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_2_0.1_0.832,0.955657000262414,0.9542996074362174,0.9252325581395348,0.510872483253479,0.8855555555555555,0.878095238095238,0.9065708418891171,0.8425572519083969,0.8733926805143423,407,390,37,66,0.8552631578947368,0.9133489461358314,0.883352208380521,427,0.9166666666666666,0.8604651162790697,0.8876772082878952,473,0.8859649122807017,0.8869070312074505,0.8855147083342081,900,0.8875341130604288,0.8855555555555555,0.8856252361096187,900,0.8855555555555555,0.8869070312074505,0,0.18,24.0,0.9133489461358314
shape_cohorts_2021_v3_Simulation_Cohort_140Z1649133_4577072_5_2.75_2_0.25_0.83517,0.938763485846978,0.9538324855600383,0.9150642360617334,0.5136464238166809,0.8722222222222222,0.8859523809523809,0.8934306569343066,0.8759541984732825,0.8846061190074681,402,383,44,71,0.8436123348017621,0.8969555035128806,0.8694665153234962,427,0.9013452914798207,0.8498942917547568,0.8748639825897715,473,0.8724788131407915,0.8734248976338187,0.8721652489566338,900,0.8739542109225641,0.8722222222222222,0.8723031842312164,900,0.8722222222222222,0.8734248976338187,0,0.172,26.0,0.8969555035128806
